14.47670707;46.18164648;825072;Dobruša lipa
14.35481706;45.92845197;756081;Dol pri Borovnici Majer
14.35481706;45.92845197;756082;Dol pri Borovnici Majer
14.34816274;45.93018689;756091;Dol pri Borovnici Pivk
14.34816274;45.93018689;756092;Dol pri Borovnici Pivk
14.4671791;46.03705831;703111;Dolgi most
14.46567546;46.03697555;703112;Dolgi most
14.46302182;46.03763558;704011;Dolgi most - obračališče
14.46300225;46.03606481;704012;Dolgi most - obračališče izstop
14.45299432;46.03371018;704051;Dolgi most Rotar
14.45227567;46.03369141;704052;Dolgi most Rotar
14.49599337;46.00750726;614031;Dornig
14.49487946;46.00768253;614032;Dornig
14.38750327;46.01773647;705011;Dragomer
14.38750327;46.01773647;705012;Dragomer
14.5021239;46.04897863;602021;Drama
14.50173332;46.04881427;602022;Drama
14.46160918;46.07376544;803151;Draveljska gmajna
14.4614593;46.07395021;803152;Draveljska gmajna
14.47762954;46.08357844;803041;Dravlje
14.47834801;46.0835599;803042;Dravlje
14.42718518;46.04713462;715011;Draževnik
14.42718518;46.04713462;715012;Draževnik
14.49623361;46.06707505;802051;Drenikova
14.49620901;46.06683818;802052;Drenikova
14.32942198;45.99440416;705051;Drenov Grič
14.32942198;45.99440416;705052;Drenov Grič
14.68559773;45.98119024;535041;Drobnič
14.68559773;45.98119024;535042;Drobnič
14.34520576;46.06335491;725101;Dvor pri Polh.G.
14.34520576;46.06335491;725102;Dvor pri Polh.G.
14.52718423;46.09858489;104061;Elma
14.52750794;46.09833667;104062;Elma
14.54484151;46.04779873;403051;Emona
14.54545907;46.04749847;403052;Emona
14.52950053;46.06466578;202082;Flajšmanova
14.51831607;46.05744252;301011;Friškovec
14.51674826;46.05748787;301012;Friškovec
14.56588749;46.05244858;304051;Fužine
14.43675124;45.94077448;746041;G.Brezovica
14.43675124;45.94077448;746042;G.Brezovica
14.80639617;45.91915131;567031;G.vas/Muljavi K
14.80639617;45.91915131;567032;G.vas/Muljavi K
14.399906;46.07298934;725041;Gaberje pri Dob.Brvičar
14.399906;46.07298934;725042;Gaberje pri Dob.Brvičar
14.40889711;46.06814582;725031;Gaberje pri Dobrovi
14.40889711;46.06814582;725032;Gaberje pri Dobrovi
14.79328196;45.88201674;567061;Gabrovčec K
14.79328196;45.88201674;567062;Gabrovčec K
14.51295197;46.03338669;603093;Galjevica
14.51303903;46.03316056;603094;Galjevica
14.49716542;46.12689831;104221;Gameljne
14.51638952;46.06831222;102031;Gasilska brigada
14.51709172;46.06849892;102032;Gasilska brigada
14.49000576;46.04076486;603021;Gerbičeva
14.48983296;46.04036707;603022;Gerbičeva
14.48219146;46.04323578;703081;Glince
14.48143433;46.04344452;703082;Glince
14.57525289;45.97123012;515021;Glinek/Škofljici
14.57525289;45.97123012;515022;Glinek/Škofljici
14.83287461;45.94795427;507141;Glogovica K
14.83287461;45.94795427;507142;Glogovica K
14.52646612;46.05028932;402051;Glonarjeva
14.527095;46.05055651;402052;Glonarjeva
14.5448266;45.91090445;605061;Golo
14.5448266;45.91090445;605062;Golo
14.37868369;45.95107845;756021;Goričica pod Krimom
14.37868369;45.95107845;756022;Goričica pod Krimom
14.50752947;46.084952;103091;Gorjančeva
14.50790368;46.08606028;103092;Gorjančeva
14.52236987;46.04890225;402061;Gornje Poljane
14.52456784;46.0487326;402062;Gornje Poljane
14.53545919;46.02834152;504011;Gornji Rudnik
14.5355323;46.02804299;504012;Gornji Rudnik
14.5063617;46.04593738;602101;Gornji trg
14.50648694;46.04574087;602102;Gornji trg
14.5839138;45.91976166;515051;Gradišče nad Pijavo G.
14.58369541;45.91939926;515052;Gradišče nad Pijavo G.
14.2123251;45.8741188;707041;Grčarevec
14.21228981;45.87411499;707042;Grčarevec
14.82943029;45.85446111;528101;Grintovec/Zagradcu
14.82943029;45.85446111;528102;Grintovec/Zagradcu
14.8255634;45.94512265;507091;Griže/Stični
